DATE,TICKER_CODE,PRICE,DIVIDENDS,monthly_return
2025-02,2138,562.0,0.0,-0.0726072607260726
2025-03,2138,574.0,0.0,0.0213523131672597
2025-04,2138,580.0,0.0,0.0104529616724737
2025-05,2138,618.0,0.0,0.0655172413793103
2025-06,2138,610.0,0.0,-0.0129449838187701
2013-01,2157,95.04573822021484,0.0,
2013-02,2157,103.25231170654295,0.625,0.0929191950286707
2013-03,2157,126.46095275878906,0.0,0.2247759945385841
2013-04,2157,146.4506378173828,0.0,0.1580700178395933
2013-05,2157,151.71102905273438,0.0,0.035919210143086
2013-06,2157,124.777587890625,0.0,-0.1775312007985087
2013-07,2157,133.4047088623047,0.0,0.0691399883386258
2013-08,2157,125.82966613769533,0.625,-0.052097431821413
2013-09,2157,137.29290771484375,0.0,0.0911012635494417
2013-10,2157,145.952880859375,0.0,0.0630766241947322
2013-11,2157,128.42164611816406,0.0,-0.1201157156884228
2013-12,2157,124.40846252441406,0.0,-0.0312500556958861
2014-01,2157,128.6328887939453,0.0,0.0339561006045086
2014-02,2157,113.84749603271484,3.125,-0.0906486114908686
2014-03,2157,114.93352508544922,0.0,0.0095393319183962
2014-04,2157,130.6749267578125,0.0,0.1369609229392387
2014-05,2157,146.41627502441406,0.0,0.1204618870441451
2014-06,2157,154.1791229248047,0.0,0.0530190233230303
2014-07,2157,175.31134033203125,0.0,0.137062768332993
2014-08,2157,174.233154296875,3.75,0.0152403943737093
2014-09,2157,179.7175750732422,0.0,0.0314774808416904
2014-10,2157,166.99343872070312,0.0,-0.0708007346936072
2014-11,2157,167.25668334960938,0.0,0.001576377077584
2014-12,2157,154.35707092285156,0.0,-0.0771246455951437
2015-01,2157,188.58056640625,0.0,0.221716409094751
2015-02,2157,185.5970001220703,3.75,0.0040642242752055
2015-03,2157,202.11236572265625,0.0,0.0889850891432701
2015-04,2157,223.08200073242188,0.0,0.1037523604000594
2015-05,2157,233.16539001464844,0.0,0.0452003713841584
2015-06,2157,281.5295715332031,0.0,0.207424358801777
2015-07,2157,248.51341247558597,0.0,-0.1172742134256519
2015-08,2157,225.2236328125,3.75,-0.078626660301506
2015-09,2157,233.12112426757807,0.0,0.0350651099818322
2015-10,2157,198.3702392578125,0.0,-0.1490679367601123
2015-11,2157,209.8633728027344,0.0,0.0579377914142895
2015-12,2157,197.73675537109372,0.0,-0.0577833914974734
2016-01,2157,198.1892242431641,0.0,0.0022882385787161
2016-02,2157,200.45162963867188,3.75,0.0303366917069669
2016-03,2157,197.9584808349609,0.0,-0.0124376579437394
2016-04,2157,196.9456787109375,0.0,-0.00511623507996
2016-05,2157,204.1273956298828,0.0,0.0364654709153893
2016-06,2157,196.9456787109375,0.0,-0.0351825236234678
2016-07,2157,190.50051879882807,0.0,-0.0327255716108861
2016-08,2157,164.99606323242188,4.25,-0.1115716413814669
2016-09,2157,161.80186462402344,0.0,-0.0193592413408004
2016-10,2157,160.76651000976562,0.0,-0.0063989040958437
2016-11,2157,193.2397918701172,0.0,0.2019903390225925
2016-12,2157,186.74513244628903,0.0,-0.0336093273594156
2017-01,2157,218.27719116210935,0.0,0.1688507662971587
2017-02,2157,220.6303558349609,4.0,0.0291059484457687
2017-03,2157,225.9314117431641,0.0,0.0240268656057849
2017-04,2157,262.9975280761719,0.0,0.1640591542673317
2017-05,2157,242.0762176513672,0.0,-0.0795494565209192
2017-06,2157,268.7294311523437,0.0,0.1101025691807608
2017-07,2157,286.0205993652344,0.0,0.0643441551554069
2017-08,2157,310.9543151855469,4.0,0.1011595524396673
2017-09,2157,324.92138671875,0.0,0.0449167959765053
2017-10,2157,443.3822937011719,0.0,0.3645832863718536
2017-11,2157,476.2611999511719,0.0,0.0741547570056091
2017-12,2157,510.5908508300781,0.0,0.0720815612996101
2018-01,2157,585.0518188476562,0.0,0.1458329460790874
2018-02,2157,690.4579467773438,5.0,0.188711707874267
2018-03,2157,708.5853881835938,0.0,0.0262542295165959
2018-04,2157,646.2921142578125,0.0,-0.0879121626900399
2018-05,2157,672.766845703125,0.0,0.040964032921422
2018-06,2157,634.6122436523438,0.0,-0.056712964222999
2018-07,2157,500.6816711425781,0.0,-0.2110431587940432
2018-08,2157,455.9085083007813,5.0,-0.0794380244657902
2018-09,2157,512.685546875,0.0,0.1245360363767562
2018-10,2157,516.2239990234375,0.0,0.0069017981294881
2018-11,2157,603.5065307617188,0.0,0.1690787950645402
2018-12,2157,518.18994140625,0.0,-0.1413681294347983
2019-01,2157,610.9766845703125,0.0,0.1790593289253363
2019-02,2157,639.677490234375,6.0,0.0567956299158403
2019-03,2157,658.6382446289062,0.0,0.0296411155371187
2019-04,2157,614.623291015625,0.0,-0.0668272059392488
2019-05,2157,564.6604614257812,0.0,-0.081290166383515
2019-06,2157,599.9517211914062,0.0,0.0624999662213177
2019-07,2157,615.4163818359375,0.0,0.0257765085060861
2019-08,2157,701.8601684570312,6.0,0.1502133991709993
2019-09,2157,685.9451904296875,0.0,-0.0226754255941482
2019-10,2157,631.1815185546875,0.0,-0.0798368042214788
2019-11,2157,649.5693969726562,0.0,0.0291324727949484
2019-12,2157,659.562744140625,0.0,0.0153845720173135
2020-01,2157,621.1880493164062,0.0,-0.0581820231132352
2020-02,2157,518.8720092773438,8.0,-0.1518317040111343
2020-03,2157,342.6668395996094,0.0,-0.3395927445058044
2020-04,2157,440.7050476074219,0.0,0.2861035754798033
2020-05,2157,501.395263671875,0.0,0.137711642727804
2020-06,2157,388.4179382324219,0.0,-0.2253258728694098
2020-07,2157,309.9873962402344,0.0,-0.2019230686129026
2020-08,2157,427.6331787109375,4.0,0.3924217047083744
2020-09,2157,405.250732421875,0.0,-0.052340293979369
2020-10,2157,367.5530090332031,0.0,-0.0930232085291525
2020-11,2157,374.150146484375,0.0,0.0179488054485656
2020-12,2157,418.4449462890625,0.0,0.1183877655024179
2021-01,2157,392.99896240234375,0.0,-0.0608108285507662
2021-02,2157,536.2504272460938,2.0,0.3695975784664915
2021-03,2157,563.670654296875,0.0,0.0511332497982284
2021-04,2157,522.0574340820312,0.0,-0.0738254154223306
2021-05,2157,602.4466552734375,0.0,0.1539853968994045
2021-06,2157,572.1825561523438,0.0,-0.0502353176935765
2021-07,2157,523.9489135742188,0.0,-0.0842976460213561
2021-08,2157,530.5692138671875,2.0,0.0164525587698305
2021-09,2157,643.5758666992188,0.0,0.2129913494383772
2021-10,2157,661.6112060546875,0.0,0.0280236414829671
2021-11,2157,567.6376953125,0.0,-0.1420373625509902
2021-12,2157,581.8760986328125,0.0,0.025083611320904
2022-01,2157,586.6221923828125,0.0,0.0081565366942404
2022-02,2157,605.6067504882812,4.0,0.0391811943085673
2022-03,2157,662.0997314453125,0.0,0.0932832748503591
2022-04,2157,740.4432983398438,0.0,0.1183259306321018
2022-05,2157,723.2459106445312,0.0,-0.023225799644444
2022-06,2157,726.1121826171875,0.0,0.0039630669603121
2022-07,2157,711.781005859375,0.0,-0.0197368631196317
2022-08,2157,834.0735473632812,4.0,0.1774317387851982
2022-09,2157,868.9113159179688,0.0,0.0417682213574792
2022-10,2157,1073.41748046875,0.0,0.2353590761270372
2022-11,2157,1101.2611083984375,0.0,0.0259392346745914
2022-12,2157,952.4420776367188,0.0,-0.1351351006830216
2023-01,2157,901.5555419921876,0.0,-0.0534274333729514
2023-02,2157,897.7149047851562,5.0,0.001285958256556
2023-03,2157,927.9266967773438,0.0,0.033654105363682
2023-04,2157,1107.525390625,0.0,0.1935483637569606
2023-05,2157,1096.9039306640625,0.0,-0.0095902631676404
2023-06,2157,1161.5982666015625,0.0,0.0589790355645223
2023-07,2157,1141.32080078125,0.0,-0.0174565221069392
2023-08,2157,1290.9864501953125,5.0,0.1355146154422066
2023-09,2157,1139.010986328125,0.0,-0.1177204174716126
2023-10,2157,1033.349609375,0.0,-0.0927658979776391
2023-11,2157,1011.0540771484376,0.0,-0.0215759816661154
2023-12,2157,1054.6756591796875,0.0,0.0431446576569669
2024-01,2157,916.0556640625,0.0,-0.1314337672540999
2024-02,2157,905.392578125,7.0,-0.0039987591160727
2024-03,2157,922.164306640625,0.0,0.0185242611004807
2024-04,2157,846.9453735351562,0.0,-0.0815678210095613
2024-05,2157,817.6393432617188,0.0,-0.0346020312397644
2024-06,2157,845.968505859375,0.0,0.0346475042219052
2024-07,2157,988.5913696289062,0.0,0.1685912215191134
2024-08,2157,933.88671875,11.0,-0.0442090151923053
2024-09,2157,1003.4549560546876,0.0,0.0744932291122033
2024-10,2157,1189.3165283203125,0.0,0.1852216396402906
2024-11,2157,1121.1014404296875,0.0,-0.0573565457691621
2024-12,2157,1118.135498046875,0.0,-0.0026455611203886
2025-01,2157,1054.863525390625,0.0,-0.0565870350836473
2025-02,2157,1026.193359375,12.0,-0.015803149520647
2025-03,2157,1055.0,0.0,0.0280713574706277
2025-04,2157,1013.0,0.0,-0.0398104265402843
2025-05,2157,1117.0,0.0,0.1026653504442249
2025-06,2157,1114.0,0.0,-0.0026857654431512
2013-01,2193,486.21527099609375,0.0,
2013-02,2193,536.8458862304688,0.0,0.1041320959143254
2013-03,2193,753.0308837890625,0.0,0.4026947083017884
2013-04,2193,1191.0264892578125,1.666667,0.5838568934337456
2013-05,2193,901.9677124023438,0.0,-0.2426971855475653
2013-06,2193,765.8034057617188,0.0,-0.1509636151808122
2013-07,2193,864.6271362304688,0.0,0.1290458226291817
2013-08,2193,801.5344848632812,0.0,-0.07297093593691
2013-09,2193,1179.7686767578125,0.0,0.4718876093759674
2013-10,2193,1010.7703857421876,0.0,-0.1432469723472049
2013-11,2193,1070.322265625,0.0,0.058917317644882
2013-12,2193,1057.4462890625,0.0,-0.0120299997262798
2014-01,2193,1091.245849609375,0.0,0.0319633828180916
2014-02,2193,930.6170043945312,0.0,-0.147197668859261
2014-03,2193,791.5556030273438,0.0,-0.1494292503903496
2014-04,2193,658.2885131835938,4.0,-0.163307655645872
2014-05,2193,734.4185180664062,0.0,0.1156483872316638
2014-06,2193,798.1824951171875,0.0,0.0868223982405298
2014-07,2193,951.6043701171876,0.0,0.1922140311752576
2014-08,2193,1116.6787109375,0.0,0.173469506870785
2014-09,2193,1140.954345703125,0.0,0.0217391399404798
2014-10,2193,1150.66455078125,0.0,0.0085105991442111
2014-11,2193,1220.254638671875,0.0,0.0604781713692113
2014-12,2193,1343.2510986328125,4.0,0.1040737366908601
2015-01,2193,1540.373779296875,0.0,0.1467504332322511
2015-02,2193,1566.3443603515625,0.0,0.0168599215357601
2015-03,2193,1785.47021484375,0.0,0.1398963472138432
2015-04,2193,1662.1103515625,0.0,-0.069090966769247
2015-05,2193,1704.3125,0.0,0.0253907018856041
2015-06,2193,2162.0419921875,0.0,0.2685713401664893
2015-07,2193,2494.139404296875,0.0,0.1536035901751229
2015-08,2193,2451.2880859375,0.0,-0.0171808032404088
2015-09,2193,2447.392578125,0.0,-0.0015891676848787
2015-10,2193,2259.431396484375,0.0,-0.0768005849656642
2015-11,2193,2589.5810546875,0.0,0.1461206827154966
2015-12,2193,2524.330078125,10.0,-0.0213358745664624
2016-01,2193,1514.31787109375,0.0,-0.4001109901528639
2016-02,2193,2111.637451171875,0.0,0.3944479501167728
2016-03,2193,1762.630859375,0.0,-0.1652777050355828
2016-04,2193,1561.2431640625,0.0,-0.1142540392058657
2016-05,2193,1442.9522705078125,0.0,-0.0757671170497769
2016-06,2193,1216.1468505859375,0.0,-0.1571815122076465
2016-07,2193,1414.6016845703125,0.0,0.1631832815985665
2016-08,2193,1007.9158935546876,0.0,-0.2874913804016545
2016-09,2193,942.416015625,0.0,-0.0649854599461513
2016-10,2193,976.6323852539062,0.0,0.0363070757092496
2016-11,2193,1003.02783203125,0.0,0.0270270033800705
2016-12,2193,1050.9306640625,10.0,0.057728041218946
2017-01,2193,993.79345703125,0.0,-0.0543681985739945
2017-02,2193,947.4098510742188,0.0,-0.0466732857102848
2017-03,2193,927.672119140625,0.0,-0.020833361518475
2017-04,2193,875.3671875,0.0,-0.056382994121974
2017-05,2193,867.4721069335938,0.0,-0.0090191643908359
2017-06,2193,899.052490234375,0.0,0.0364050706049949
2017-07,2193,932.6065673828124,0.0,0.0373215996984672
2017-08,2193,758.9147338867188,0.0,-0.1862434166462366
2017-09,2193,768.7836303710938,0.0,0.0130039595276167
2017-10,2193,748.0590209960938,0.0,-0.026957662151308
2017-11,2193,661.213134765625,0.0,-0.1160949654946039
2017-12,2193,599.0393676757812,8.0,-0.0819308695509297
2018-01,2193,638.0,0.0,0.0650385173772176
2018-02,2193,602.0,0.0,-0.0564263322884012
2018-03,2193,598.0,0.0,-0.0066445182724252
2018-04,2193,638.0,0.0,0.0668896321070233
2018-05,2193,590.0,0.0,-0.0752351097178682
2018-06,2193,511.0,0.0,-0.1338983050847457
2018-07,2193,483.0,0.0,-0.0547945205479452
2018-08,2193,473.0,0.0,-0.0207039337474119
2018-09,2193,456.0,0.0,-0.0359408033826638
2018-10,2193,414.0,0.0,-0.0921052631578946
2018-11,2193,413.0,0.0,-0.002415458937198
2018-12,2193,298.0,0.0,-0.2784503631961259
2019-01,2193,305.0,0.0,0.0234899328859059
2019-02,2193,289.0,0.0,-0.0524590163934426
2019-03,2193,278.0,0.0,-0.0380622837370242
2019-04,2193,270.0,0.0,-0.0287769784172662
2019-05,2193,310.0,0.0,0.1481481481481481
2019-06,2193,307.0,0.0,-0.0096774193548386
2019-07,2193,308.0,0.0,0.003257328990228
2019-08,2193,295.0,0.0,-0.0422077922077922
2019-09,2193,302.0,0.0,0.0237288135593221
2019-10,2193,327.0,0.0,0.0827814569536424
2019-11,2193,380.0,0.0,0.1620795107033639
2019-12,2193,356.0,0.0,-0.063157894736842
2020-01,2193,331.0,0.0,-0.0702247191011236
2020-02,2193,274.0,0.0,-0.1722054380664652
2020-03,2193,300.0,0.0,0.0948905109489051
2020-04,2193,331.0,0.0,0.1033333333333332
2020-05,2193,314.0,0.0,-0.0513595166163142
2020-06,2193,315.0,0.0,0.0031847133757962
2020-07,2193,347.0,0.0,0.1015873015873016
2020-08,2193,370.0,0.0,0.0662824207492795
2020-09,2193,372.0,0.0,0.0054054054054053
2020-10,2193,381.0,0.0,0.0241935483870967
2020-11,2193,320.0,0.0,-0.1601049868766404
2020-12,2193,311.0,0.0,-0.0281249999999999
2021-01,2193,310.0,0.0,-0.0032154340836012
2021-02,2193,302.0,0.0,-0.0258064516129031
2021-03,2193,313.0,0.0,0.0364238410596027
2021-04,2193,297.0,0.0,-0.0511182108626198
2021-05,2193,256.0,0.0,-0.138047138047138
2021-06,2193,251.0,0.0,-0.01953125
2021-07,2193,240.0,0.0,-0.043824701195219
2021-08,2193,225.0,0.0,-0.0625
2021-09,2193,247.0,0.0,0.0977777777777777
2021-10,2193,238.0,0.0,-0.0364372469635627
2021-11,2193,256.0,0.0,0.0756302521008402
2021-12,2193,259.0,0.0,0.01171875
2022-01,2193,246.0,0.0,-0.0501930501930502
2022-02,2193,264.0,0.0,0.0731707317073171
2022-03,2193,295.0,0.0,0.1174242424242424
2022-04,2193,272.0,0.0,-0.0779661016949152
2022-05,2193,222.0,0.0,-0.1838235294117647
2022-06,2193,202.0,0.0,-0.09009009009009
2022-07,2193,215.0,0.0,0.0643564356435644
2022-08,2193,220.0,0.0,0.0232558139534884
2022-09,2193,200.0,0.0,-0.0909090909090909
2022-10,2193,207.0,0.0,0.0349999999999999
2022-11,2193,212.0,0.0,0.0241545893719807
2022-12,2193,196.0,0.0,-0.0754716981132075
2023-01,2193,217.0,0.0,0.1071428571428572
2023-02,2193,222.0,0.0,0.0230414746543778
2023-03,2193,209.0,0.0,-0.0585585585585585
2023-04,2193,193.0,0.0,-0.0765550239234449
2023-05,2193,177.0,0.0,-0.082901554404145
2023-06,2193,171.0,0.0,-0.0338983050847457
2023-07,2193,159.0,0.0,-0.0701754385964912
2023-08,2193,165.0,0.0,0.0377358490566037
2023-09,2193,142.0,0.0,-0.1393939393939394
2023-10,2193,109.0,0.0,-0.2323943661971831
2023-11,2193,119.0,0.0,0.0917431192660549
2023-12,2193,118.0,0.0,-0.0084033613445377
2024-01,2193,120.0,0.0,0.0169491525423728
2024-02,2193,127.0,0.0,0.0583333333333333
2024-03,2193,135.0,0.0,0.062992125984252
2024-04,2193,160.0,0.0,0.1851851851851851
2024-05,2193,184.0,0.0,0.1499999999999999
2024-06,2193,187.0,0.0,0.0163043478260869
2024-07,2193,215.0,0.0,0.1497326203208555
2024-08,2193,201.0,0.0,-0.0651162790697674
2024-09,2193,177.0,0.0,-0.1194029850746268
2024-10,2193,175.0,0.0,-0.0112994350282485
2024-11,2193,159.0,0.0,-0.0914285714285714
2024-12,2193,153.0,0.0,-0.0377358490566037
2025-01,2193,152.0,0.0,-0.0065359477124182
2025-02,2193,135.0,0.0,-0.1118421052631578
2025-03,2193,180.0,0.0,0.3333333333333332
2025-04,2193,169.0,0.0,-0.0611111111111111
2025-05,2193,185.0,0.0,0.0946745562130177
2025-06,2193,193.0,0.0,0.0432432432432432
2013-01,2211,1931.0272216796875,0.0,
2013-02,2211,1810.337890625,0.0,-0.0625000671661722
2013-03,2211,1866.040771484375,0.0,0.0307693282827683
2013-04,2211,1875.3243408203125,0.0,0.0049750088410729
2013-05,2211,1819.621826171875,0.0,-0.0297028697574904
2013-06,2211,1745.3516845703125,0.0,-0.0408162512305164
2013-07,2211,1754.63525390625,0.0,0.0053190250526633
2013-08,2211,1726.783935546875,0.0,-0.015872995995818
2013-09,2211,1801.0543212890625,0.0,0.0430108157791413
2013-10,2211,1801.0543212890625,0.0,0.0
2013-11,2211,1856.757080078125,0.0,0.030927861603416
2013-12,2211,1847.4732666015625,15.0,0.0030785860922619
2014-01,2211,1758.5406494140625,0.0,-0.04813743115812
2014-02,2211,1777.248291015625,0.0,0.0106381627332845
2014-03,2211,1814.6641845703125,0.0,0.0210527103859561
2014-04,2211,1749.1866455078125,0.0,-0.0360824551557478
2014-05,2211,1786.6024169921875,0.0,0.0213903825417742
2014-06,2211,1870.787841796875,0.0,0.0471204023928373
2014-07,2211,1852.0802001953125,0.0,-0.0099998734135421
2014-08,2211,1852.0802001953125,0.0,0.0
2014-09,2211,1842.7259521484373,0.0,-0.0050506711566208
2014-10,2211,1861.4339599609373,0.0,0.010152354879839
2014-11,2211,1917.5574951171875,0.0,0.0301506990650517
2014-12,2211,1833.3721923828125,0.0,-0.0439023617016658
2015-01,2211,1805.3101806640625,0.0,-0.0153062274181644
2015-02,2211,1824.01806640625,0.0,0.0103626988550555
2015-03,2211,1833.3721923828125,0.0,0.0051283077447759
2015-04,2211,1824.01806640625,0.0,-0.0051021423884503
2015-05,2211,1842.7259521484373,0.0,0.0102564147180002
2015-06,2211,1814.6641845703125,0.0,-0.0152283998309177
2015-07,2211,1805.3101806640625,0.0,-0.0051546748901449
2015-08,2211,1814.6641845703125,0.0,0.0051813832362088
2015-09,2211,1786.6024169921875,0.0,-0.0154638901328014
2015-10,2211,1842.7259521484373,0.0,0.0314135560449626
2015-11,2211,1898.8494873046875,0.0,0.0304567996618354
2015-12,2211,1795.9564208984375,0.0,-0.0541870575283462
2016-01,2211,1786.6024169921875,0.0,-0.0052083690881378
2016-02,2211,1749.1866455078125,0.0,-0.0209424162469039
2016-03,2211,1795.9564208984375,0.0,0.0267380130706675
2016-04,2211,1824.01806640625,0.0,0.0156249033558255
2016-05,2211,1870.787841796875,0.0,0.025641070256926
2016-06,2211,1814.6641845703125,0.0,-0.0300000117451352
2016-07,2211,1889.49560546875,0.0,0.0412370627770759
2016-08,2211,1852.0802001953125,0.0,-0.0198017953390028
2016-09,2211,1889.49560546875,0.0,0.0202018277985434
2016-10,2211,1908.20361328125,0.0,0.0099010591812722
2016-11,2211,2011.0970458984373,0.0,0.0539216213097182
2016-12,2211,2001.7430419921875,10.0,0.0003212157737824
2017-01,2211,2114.246337890625,0.0,0.0562026661456362
2017-02,2211,2151.8330078125,0.0,0.0177778101105168
