DATE,TICKER,PRICE,DIVIDENDS,MONTHLY_RETURN
2005-11,1301,2182.36083984375,0.0,0.07526881720430101
2005-12,1301,2364.223876953125,0.0,0.08333316552838976
2006-01,1301,2284.204345703125,0.0,-0.033846004191923074
2006-02,1301,2102.34130859375,0.0,-0.07961767407171005
2006-03,1301,2196.909912109375,0.0,0.04498251693436095
2006-04,1301,2058.69384765625,0.0,-0.06291385172021735
2006-05,1301,2087.791748046875,0.0,0.01413415619022329
2006-06,1301,2080.517578125,0.0,-0.0034841453553401402
2006-07,1301,1978.674072265625,0.0,-0.04895104320683419
2006-08,1301,2065.9677734375,0.0,0.04411727145740674
2006-09,1301,1935.026611328125,0.0,-0.06338006032470977
2006-10,1301,1782.26123046875,0.0,-0.0789474315056179
2006-11,1301,1694.96728515625,0.0,-0.048979321224162486
2006-12,1301,1833.183349609375,0.0,0.08154497473995992
2007-01,1301,1862.2811279296875,0.0,0.01587281399130802
2007-02,1301,2000.4974365234375,0.0,0.07421882041376104
2007-03,1301,1913.2027587890625,60.0,-0.013643945368812416
2007-04,1301,1903.210205078125,0.0,-0.005222945485016006
2007-05,1301,1940.3826904296875,0.0,0.01953146596859301
2007-06,1301,1895.7762451171875,0.0,-0.02298847826900685
2007-07,1301,1709.91552734375,0.0,-0.09803937476911917
2007-08,1301,1583.5306396484375,0.0,-0.07391294229115741
2007-09,1301,1509.186279296875,0.0,-0.04694848239126448
2007-10,1301,1546.358642578125,0.0,0.024630732329854244
2007-11,1301,1486.883056640625,0.0,-0.03846170241486857
2007-12,1301,1375.3670654296875,0.0,-0.07499983990865433
2008-01,1301,1323.325927734375,0.0,-0.03783799903559126
2008-02,1301,1353.0634765625,0.0,0.022471825122506006
2008-03,1301,1286.1539306640625,0.0,-0.04945041164544861
2008-04,1301,1293.58837890625,0.0,0.005780372057292427
2008-05,1301,1494.3175048828125,0.0,0.15517233244340223
2008-06,1301,1531.489501953125,0.0,0.024875568243595936
2008-07,1301,1605.8338623046875,0.0,0.048543826292475556
2008-08,1301,1486.883056640625,0.0,-0.07407416698346658
2008-09,1301,1271.2852783203125,0.0,-0.1449998218470666
2008-10,1301,1330.7603759765625,0.0,0.04678343930390794
2008-11,1301,1576.0963134765625,0.0,0.18435771152260472
2008-12,1301,1553.79296875,0.0,-0.014151003676523888
2009-01,1301,1479.44873046875,0.0,-0.04784693957075803
2009-02,1301,1330.7603759765625,0.0,-0.10050253951353683
2009-03,1301,1390.2357177734375,0.0,0.044692750754041555
2009-04,1301,1375.3670654296875,0.0,-0.010695058509619715
2009-05,1301,1419.9735107421875,0.0,0.03243239309250456
2009-06,1301,1494.3175048828125,0.0,0.05235590211944663
2009-07,1301,1427.4078369140625,0.0,-0.044776071852278276
2009-08,1301,1427.4078369140625,0.0,0.0
2009-09,1301,1434.8421630859375,0.0,0.005208270530409509
2009-10,1301,1367.9327392578125,0.0,-0.04663190527118455
2009-11,1301,1286.1539306640625,0.0,-0.059782770195353385
2009-12,1301,1367.9327392578125,0.0,0.06358399771909595
2010-01,1301,1390.2357177734375,0.0,0.016304148497626958
2010-02,1301,1449.7113037109375,0.0,0.042780936482307075
2010-03,1301,1479.44873046875,50.0,0.05500227980129724
2010-04,1301,1438.881103515625,0.0,-0.0274207724253287
2010-05,1301,1385.5888671875,0.0,-0.03703727583739602
2010-06,1301,1377.9759521484375,0.0,-0.005494353497885296
2010-07,1301,1370.363037109375,0.0,-0.0055247081976960155
2010-08,1301,1339.910400390625,0.0,-0.022222313280564232
2010-09,1301,1339.910400390625,0.0,0.0
2010-10,1301,1202.8740234375,0.0,-0.10227279145917123
2010-11,1301,1317.071044921875,0.0,0.09493680905838309
2010-12,1301,1370.363037109375,0.0,0.04046250382086347
2011-01,1301,1385.5888671875,0.0,0.011110800325030867
2011-02,1301,1461.7205810546875,0.0,0.054945385077841635
2011-03,1301,1339.910400390625,50.0,-0.049127159865429704
2011-04,1301,1251.3819580078125,0.0,-0.06607041960194038
2011-05,1301,1313.950927734375,0.0,0.049999897574176
2011-06,1301,1439.089111328125,0.0,0.09523809523809534
2011-07,1301,1431.2679443359375,0.0,-0.005434803814872491
2011-08,1301,1415.6256103515625,0.0,-0.010929004625777838
2011-09,1301,1439.089111328125,0.0,0.016574651380272476
2011-10,1301,1384.34130859375,0.0,-0.03804337222998555
2011-11,1301,1368.6990966796875,0.0,-0.011299389693104178
2011-12,1301,1392.162353515625,0.0,0.01714274298336038
2012-01,1301,1446.91015625,0.0,0.03932573136755235
2012-02,1301,1548.5850830078125,0.0,0.07027038017434784
2012-03,1301,1548.5850830078125,50.0,0.032287538184782916
2012-04,1301,1514.24853515625,0.0,-0.022172851997819043
2012-05,1301,1434.12939453125,0.0,-0.05291016551436367
2012-06,1301,1522.260498046875,0.0,0.06145268610468091
2012-07,1301,1511.3577880859375,0.0,-0.007162184116927484
2012-08,1301,1426.1175537109375,0.0,-0.05639977181243938
2012-09,1301,1386.0579833984375,0.0,-0.02808994967368572
2012-10,1301,1418.1058349609375,0.0,0.02312158073208659
2012-11,1301,1458.164794921875,0.0,0.02824821601699501
2012-12,1301,1554.3079833984375,0.0,0.06593437779555877
2013-01,1301,1634.4268798828125,0.0,0.051546345602110355
2013-02,1301,1738.5816650390625,0.0,0.06372557037468551
2013-03,1301,1690.5101318359375,50.0,0.0011092184138681294
2013-04,1301,2022.52734375,0.0,0.19640060456395103
2013-05,1301,2251.802001953125,0.0,0.11336047391973603
2013-06,1301,2088.0341796875,0.0,-0.07272745211327603
2013-07,1301,2128.976318359375,0.0,0.01960798298713784
2013-08,1301,2145.35302734375,0.0,0.007692292696329872
2013-09,1301,2325.496826171875,0.0,0.08396930320189244
2013-10,1301,2186.294921875,0.0,-0.059858995604832876
2013-11,1301,2161.7294921875,0.0,-0.01123610060184943
2013-12,1301,2178.1064453125,0.0,0.0075758568239858715
2014-01,1301,2186.294921875,0.0,0.0037594473769280157
2014-02,1301,2186.294921875,0.0,0.0
2014-03,1301,2145.35302734375,50.0,0.0041431306353589825
2014-04,1301,2203.142333984375,0.0,0.026936968370271597
2014-05,1301,2161.41650390625,0.0,-0.018939234853094566
2014-06,1301,2169.76123046875,0.0,0.0038607674862383146
2014-07,1301,2153.070556640625,0.0,-0.007692401170113605
2014-08,1301,2111.344482421875,0.0,-0.019379798813399796
2014-09,1301,2169.76123046875,0.0,0.027668032636657403
2014-10,1301,2169.76123046875,0.0,0.0
2014-11,1301,2278.249267578125,0.0,0.04999998874804179
2014-12,1301,2294.939697265625,0.0,0.0073259892694896855
2015-01,1301,2311.63037109375,0.0,0.007272815860047022
2015-02,1301,2495.22509765625,0.0,0.07942218135662915
2015-03,1301,2370.046875,50.0,-0.030128833958453116
2015-04,1301,2342.45654296875,0.0,-0.011641260062103198
2015-05,1301,2461.2763671875,0.0,0.050724451890220346
2015-06,1301,2401.86669921875,0.0,-0.024137747699027212
2015-07,1301,2376.40478515625,0.0,-0.010600885582360609
2015-08,1301,2274.55908203125,0.0,-0.04285705186303246
2015-09,1301,2223.635986328125,0.0,-0.02238811737422497
2015-10,1301,2223.635986328125,0.0,0.0
2015-11,1301,2266.072021484375,0.0,0.019084074649432292
2015-12,1301,2350.94384765625,0.0,0.03745327834561962
2016-01,1301,2316.994873046875,0.0,-0.014440572301724686
2016-02,1301,2223.635986328125,0.0,-0.04029309162690631
2016-03,1301,2189.687255859375,50.0,0.0072184789371732005
2016-04,1301,2239.649658203125,0.0,0.02281714076293584
2016-05,1301,2317.4755859375,0.0,0.03474915259595335
2016-06,1301,2248.296875,0.0,-0.029850890925142037
2016-07,1301,2291.533203125,0.0,0.019230702406682898
2016-08,1301,2265.591064453125,0.0,-0.011320865277665293
2016-09,1301,2372.817626953125,0.0,0.047328295111316754
2016-10,1301,2389.247802734375,0.0,0.006924331476055201
2016-11,1301,2337.3642578125,0.0,-0.021715430631555566
2016-12,1301,2360.711669921875,0.0,0.009988777757398148
2017-01,1301,2353.793701171875,0.0,-0.0029304589959641136
2017-02,1301,2569.111572265625,0.0,0.09147695101170106
2017-03,1301,2538.84619140625,10.0,-0.007888089049205238
2017-04,1301,2546.15478515625,0.0,0.0028787067821354206
2017-05,1301,2650.2568359375,0.0,0.04088598673896482
2017-06,1301,2680.61962890625,0.0,0.011456547364402603
2017-07,1301,2693.6328125,0.0,0.004854543126306732
2017-08,1301,2914.8486328125,0.0,0.08212545499369162
2017-09,1301,2897.498779296875,0.0,-0.005952231385299878
2017-10,1301,3179.440673828125,0.0,0.0973052677522328
2017-11,1301,3339.930908203125,0.0,0.05047750558646724
2017-12,1301,3725.974853515625,0.0,0.1155844105530286
2018-01,1301,3591.509765625,0.0,-0.036088565590761124
2018-02,1301,3326.91796875,0.0,-0.07367146802925517
2018-03,1301,3296.55517578125,60.0,0.00890830712077495
2018-04,1301,3325.640380859375,0.0,0.008822908620430558
2018-05,1301,3330.04541015625,0.0,0.0013245657354379325
2018-06,1301,3167.066650390625,0.0,-0.048941903094942396
2018-07,1301,3065.75634765625,0.0,-0.031988686667481225
2018-08,1301,2770.6328125,0.0,-0.09626451083820475
2018-09,1301,2995.279052734375,0.0,0.08108120254003337
2018-10,1301,2726.584716796875,0.0,-0.08970594432335455
2018-11,1301,2841.10986328125,0.0,0.04200314986688425
2018-12,1301,2538.939453125,0.0,-0.10635646796399056
2019-01,1301,2424.413818359375,0.0,-0.04510766675615818
2019-02,1301,2647.2978515625,0.0,0.09193316401485974
2019-03,1301,2498.4150390625,70.0,-0.02979748291392348
2019-04,1301,2490.1572265625,0.0,-0.0033052204581264233
2019-05,1301,2442.356201171875,0.0,-0.019195986856063385
2019-06,1301,2584.85693359375,0.0,0.05834559772792414
2019-07,1301,2759.826416015625,0.0,0.06769019985125957
2019-08,1301,2582.151611328125,0.0,-0.0643789782054518
2019-09,1301,2505.489501953125,0.0,-0.02968923630923781
2019-10,1301,2617.32568359375,0.0,0.0446364598827671
2019-11,1301,2619.12939453125,0.0,0.0006891427187707411
2019-12,1301,2592.974365234375,0.0,-0.0099861539301902
2020-01,1301,2560.505615234375,0.0,-0.012521816812124609
2020-02,1301,2326.0107421875,0.0,-0.09158147189824095
2020-03,1301,2295.345703125,70.0,0.016910911125245898
2020-04,1301,2386.606201171875,0.0,0.039758933881997915
2020-05,1301,2493.95263671875,0.0,0.04497869631536422
2020-06,1301,2517.087646484375,0.0,0.009276443114839328
2020-07,1301,2443.055908203125,0.0,-0.029411664859843256
2020-08,1301,2486.549560546875,0.0,0.01780297053281088
2020-09,1301,2589.26904296875,0.0,0.04131004829008256
2020-10,1301,2527.267333984375,0.0,-0.023945641783631122
2020-11,1301,2586.492919921875,0.0,0.023434634374088104
2020-12,1301,2730.855224609375,0.0,0.05581391836628735
2021-01,1301,2803.9619140625,0.0,0.02677062071775782
2021-02,1301,2780.826904296875,0.0,-0.008250828818179623
2021-03,1301,2827.0966796875,70.0,0.0418112235648207
2021-04,1301,2770.92138671875,0.0,-0.019870311960806242
2021-05,1301,2739.702392578125,0.0,-0.011266647365118398
2021-06,1301,2738.75634765625,0.0,-0.0003453093753679193
2021-07,1301,2810.65478515625,0.0,0.026252221217681004
2021-08,1301,2852.280029296875,0.0,0.014809803167737945
2021-09,1301,2857.010009765625,0.0,0.001658315600209903
2021-10,1301,2885.39111328125,0.0,0.009933848120452726
2021-11,1301,2743.486572265625,0.0,-0.0491803486752449
2021-12,1301,2913.771728515625,0.0,0.062068886347555585
2022-01,1301,2979.993896484375,0.0,0.022727301291541435
2022-02,1301,3088.787353515625,0.0,0.036507946261097546
2022-03,1301,3150.279541015625,90.0,0.04904584555734259
2022-04,1301,3170.79052734375,0.0,0.006510846437936202
2022-05,1301,3233.915283203125,0.0,0.019908207532162603
2022-06,1301,3355.308349609375,0.0,0.03753749117571581
2022-07,1301,3515.547607421875,0.0,0.04775693948699389
2022-08,1301,3544.681884765625,0.0,0.008287265768281094
2022-09,1301,3515.547607421875,0.0,-0.008219151475613029
2022-10,1301,3510.691650390625,0.0,-0.0013812804073534135
2022-11,1301,3588.38330078125,0.0,0.02213001258084879
2022-12,1301,3690.353515625,0.0,0.028416756599427107
2023-01,1301,3719.488037109375,0.0,0.007894777928732166
2023-02,1301,3544.681884765625,0.0,-0.04699736915395536
2023-03,1301,3326.173828125,10.0,-0.05882278393916063
2023-04,1301,3481.77978515625,0.0,0.0467822684778223
2023-05,1301,3457.431640625,0.0,-0.006993016799928808
2023-06,1301,3520.73681640625,0.0,0.01830988501331765
2023-07,1301,3657.086181640625,0.0,0.03872750857121776
2023-08,1301,3700.91259765625,0.0,0.011983971347364841
2023-09,1301,3837.26220703125,0.0,0.03684215873170005
2023-10,1301,3739.86962890625,0.0,-0.025380746185794
2023-11,1301,3730.13037109375,0.0,-0.00260417040669636
2023-12,1301,3671.695068359375,0.0,-0.015665753451196585
2024-01,1301,3856.74072265625,0.0,0.05039788186429073
2024-02,1301,3472.04052734375,0.0,-0.09974748705625869
2024-03,1301,3642.477294921875,100.0,0.07788986489308636
2024-04,1301,3610.0,0.0,-0.00891626557759273
2024-05,1301,3775.0,0.0,0.04570637119113563
2024-06,1301,4085.0,0.0,0.08211920529801331
2024-07,1301,4055.0,0.0,-0.007343941248470043
2024-08,1301,3985.0,0.0,-0.01726263871763256
2024-09,1301,4365.0,0.0,0.09535759096612306
2024-10,1301,4145.0,0.0,-0.05040091638029787
2024-11,1301,3910.0,0.0,-0.05669481302774426
2024-12,1301,4120.0,0.0,0.053708439897698135
2025-01,1301,4135.0,0.0,0.00364077669902918
2025-02,1301,4120.0,0.0,-0.0036275695284159193
2025-03,1301,4150.0,0.0,0.00728155339805836
2025-04,1301,4210.0,0.0,0.014457831325301207
2025-05,1301,4485.0,0.0,0.0653206650831355
2000-01,1332,112.68025207519531,0.0,
2000-02,1332,99.9582748413086,0.0,-0.11290334375003808
2000-03,1332,108.4395980834961,4.0,0.12486533268008637
2000-04,1332,98.46399688720703,0.0,-0.09199223690047309
2000-05,1332,107.75303649902344,0.0,0.0943394530536601
2000-06,1332,120.138427734375,0.0,0.11494238712673144
2000-07,1332,113.94573974609375,0.0,-0.05154627128942646
2000-08,1332,117.04209899902344,0.0,0.02717397999986071
2000-09,1332,113.94573974609375,2.0,-0.009367221387056923
2000-10,1332,112.08795166015625,0.0,-0.01630414695693949
2000-11,1332,112.08795166015625,0.0,0.0
2000-12,1332,111.46170043945312,0.0,-0.005587141271007234
2001-01,1332,108.95697021484375,0.0,-0.022471667081464974
2001-02,1332,123.35934448242188,0.0,0.13218405613866846
2001-03,1332,124.61172485351562,2.0,0.02636509122790609
2001-04,1332,152.34890747070312,0.0,0.22258886673620237
2001-05,1332,142.23452758789062,0.0,-0.06638957935919232
2001-06,1332,152.34890747070312,0.0,0.07111058091406486
2001-07,1332,144.76309204101562,0.0,-0.04979238483312565
2001-08,1332,140.3380126953125,0.0,-0.03056773161801052
2001-09,1332,130.855712890625,2.5,-0.04975344648671032
2001-10,1332,139.54505920410156,0.0,0.06640402716493932
2001-11,1332,135.064208984375,0.0,-0.03211041827839123
2001-12,1332,116.50090026855469,0.0,-0.13744062069002916
2002-01,1332,117.14102172851562,0.0,0.005494562346602949
2002-02,1332,110.7398681640625,0.0,-0.05464485002775843
2002-03,1332,115.86079406738281,2.5,0.0688182677988185
2002-04,1332,112.92263793945312,0.0,-0.025359364671891482
2002-05,1332,126.55126190185547,0.0,0.12068991843521881
2002-06,1332,119.41246795654297,0.0,-0.05641029443743406
2002-07,1332,124.60426330566406,0.0,0.04347783307694897
2002-08,1332,135.63693237304688,0.0,0.08854166602886449
2002-09,1332,147.9676055908203,2.5,0.10934096605033905
2002-10,1332,139.1229248046875,0.0,-0.05977444016085043
2002-11,1332,145.68527221679688,0.0,0.047169418133798935
2002-12,1332,157.4976043701172,0.0,0.0810811688345694
2003-01,1332,169.96617126464844,0.0,0.079166708245481
2003-02,1332,173.24737548828125,0.0,0.01930504287540713
2003-03,1332,168.6536865234375,2.5,-0.012084967861376805
2003-04,1332,180.88612365722656,0.0,0.07252991254412411
2003-05,1332,189.49978637695312,0.0,0.047619256500013085
2003-06,1332,194.8004913330078,0.0,0.02797208934848361
2003-07,1332,180.22354125976562,0.0,-0.07483015044517094
2003-08,1332,177.5731964111328,0.0,-0.014705874882420256
2003-09,1332,169.62222290039062,2.5,-0.030697051249342966
2003-10,1332,160.5707244873047,0.0,-0.05336269185908127
2003-11,1332,156.55638122558594,0.0,-0.025000468015177524
2003-12,1332,159.23260498046875,0.0,0.017094312821567925
2004-01,1332,167.2611541748047,0.0,0.050420259062650574
2004-02,1332,173.2825469970703,0.0,0.03599994781796534
2004-03,1332,173.2825469970703,2.5,0.014427304095675941
2004-04,1332,177.02523803710938,0.0,0.02159877670832211
2004-05,1332,177.70089721679688,0.0,0.0038167392806773837
2004-06,1332,195.94393920898438,0.0,0.10266150749892278
2004-07,1332,195.2682647705078,0.0,-0.003448304863136964
2004-08,1332,204.72763061523438,0.0,0.048442924690521805
2004-09,1332,220.9436492919922,2.5,0.09141911436435635
2004-10,1332,229.47650146484375,0.0,0.038620038187089145
2004-11,1332,228.7955780029297,0.0,-0.002967290583425486
2004-12,1332,233.5621795654297,0.0,0.020833451433396766
2005-01,1332,234.9239959716797,0.0,0.005830637514959935
2005-02,1332,237.64781188964844,0.0,0.011594455929044845
2005-03,1332,247.1809539794922,3.5,0.05484225579950075
2005-04,1332,249.56753540039062,0.0,0.009655199490396171
2005-05,1332,283.9432067871094,0.0,0.13774095789970664
2005-06,1332,287.380859375,0.0,0.012106831597728851
2005-07,1332,310.7562561035156,0.0,0.08133943499004337
2005-08,1332,277.06805419921875,0.0,-0.10840715590638039
2005-09,1332,304.5685729980469,3.5,0.11188774140138857
2005-10,1332,321.7530822753906,0.0,0.056422463776175436
2005-11,1332,321.7530822753906,0.0,0.0
2005-12,1332,330.0741882324219,0.0,0.02586177542787027
2006-01,1332,331.46124267578125,0.0,0.004202250563084542
2006-02,1332,318.9793701171875,0.0,-0.037657110248641934
2006-03,1332,372.3738098144531,3.5,0.17836401042601469
2006-04,1332,390.8372497558594,0.0,0.04958307876326273
2006-05,1332,394.326904296875,0.0,0.008928664151627075
2006-06,1332,403.39990234375,0.0,0.023008823258086064
2006-07,1332,417.35833740234375,0.0,0.034601979270434624
2006-08,1332,494.8280029296875,0.0,0.18561906780039017
2006-09,1332,453.650390625,4.0,-0.07513239364905189
2006-10,1332,441.5315856933594,0.0,-0.026713974421898712
2006-11,1332,447.14715576171875,0.0,0.012718388107027412
2006-12,1332,490.6686706542969,0.0,0.09733152572208326
2007-01,1332,498.3900146484375,0.0,0.01573637049996357
2007-02,1332,518.7468872070312,0.0,0.040845265676025644
2007-03,1332,541.20947265625,5.0,0.0529402414288771
2007-04,1332,545.4487915039062,0.0,0.007833046282153422
2007-05,1332,578.6561279296875,0.0,0.06088075900621637
2007-06,1332,557.4601440429688,0.0,-0.03662967151588559
2007-07,1332,473.38177490234375,0.0,-0.1508240006735697
2007-08,1332,373.0531005859375,0.0,-0.21194029773770562
2007-09,1332,428.8697509765625,5.0,0.16302411183583
2007-10,1332,407.50872802734375,0.0,-0.049807716446726324
2007-11,1332,425.31951904296875,0.0,0.04370652648801654
2007-12,1332,398.9595642089844,0.0,-0.061976828369641135
2008-01,1332,371.1748962402344,0.0,-0.06964281712067377
2008-02,1332,288.53326416015625,0.0,-0.22264876455058058
2008-03,1332,265.7355041503906,5.0,-0.06168356380526929
2008-04,1332,332.86749267578125,0.0,0.2526270952766547
2008-05,1332,354.529052734375,0.0,0.06507562479131135
2008-06,1332,390.6319580078125,0.0,0.10183341815004088
2008-07,1332,378.3569641113281,0.0,-0.0314234246452485
2008-08,1332,275.1030578613281,0.0,-0.27290076843839584
2008-09,1332,277.9912109375,5.0,0.02867344746181666
2008-10,1332,176.36053466796875,0.0,-0.3655895304272069
2008-11,1332,173.43338012695312,0.0,-0.016597559916262106
2008-12,1332,168.31088256835938,0.0,-0.029535822659075728
2009-01,1332,165.3837127685547,0.0,-0.017391447036205876
2009-02,1332,157.33407592773438,0.0,-0.04867248839724214
2009-03,1332,188.06910705566406,5.0,0.22712836311660323
2009-04,1332,209.38438415527344,0.0,0.11333747170554997
2009-05,1332,198.207275390625,0.0,-0.053380813520266246
2009-06,1332,188.52044677734375,0.0,-0.04887221518075224
2009-07,1332,193.73641967773438,0.0,0.027667942600152262
2009-08,1332,207.8940887451172,0.0,0.07307696245720341
2009-09,1332,198.95236206054688,5.0,-0.018960263412794554
2009-10,1332,198.80230712890625,0.0,-0.0007542254341014187
2009-11,1332,186.66172790527344,0.0,-0.06106860327209729
2009-12,1332,198.80230712890625,0.0,0.0650405380892749
2010-01,1332,198.80230712890625,0.0,0.0
2010-02,1332,198.04354858398438,0.0,-0.003816648588639837
2010-03,1332,205.63140869140625,5.0,0.06356107127662236
2010-04,1332,210.98504638671875,0.0,0.026035116567949768
2010-05,1332,208.6665496826172,0.0,-0.010988914825043827
2010-06,1332,221.8047637939453,0.0,0.0629627227330467
2010-07,1332,227.21470642089844,0.0,0.024390561025005475
2010-08,1332,204.8023223876953,0.0,-0.09863967164029352
2010-09,1332,212.53073120117188,5.0,0.06214972889507275
2010-10,1332,201.4440155029297,0.0,-0.05216523575476717
2010-11,1332,194.36196899414062,0.0,-0.03515640060643088
2010-12,1332,201.4440155029297,0.0,0.03643740874534229
2011-01,1332,207.73912048339844,0.0,0.0312498982149072
2011-02,1332,218.755615234375,0.0,0.05303042934494839
2011-03,1332,181.77174377441406,5.0,-0.14620823070389932
2011-04,1332,181.57333374023438,0.0,-0.0010915339758522657
2011-05,1332,193.62466430664062,0.0,0.06637169852070524
2011-06,1332,212.10340881347656,0.0,0.09543590209959718
2011-07,1332,224.15469360351562,0.0,0.056817968449705436
2011-08,1332,226.56497192382812,0.0,0.010752745265177444
2011-09,1332,236.2060546875,5.0,0.06462200506702453
2011-10,1332,218.33059692382812,0.0,-0.0756773901808786
2011-11,1332,210.9711456298828,0.0,-0.033707832972732166
2011-12,1332,215.87750244140625,0.0,0.023256056162916705
2012-01,1332,222.41920471191406,0.0,0.03030284395792182
2012-02,1332,229.77867126464844,0.0,0.03308826934376752
2012-03,1332,230.59637451171875,5.0,0.025318726124800905
2012-04,1332,217.16859436035156,0.0,-0.05823066463989357
2012-05,1332,182.22193908691406,0.0,-0.16091947077508784
2012-06,1332,179.7257080078125,0.0,-0.013698850377785399
2012-07,1332,150.60348510742188,0.0,-0.1620370464704176
2012-08,1332,143.11489868164062,0.0,-0.04972385878347918
2012-09,1332,139.7866668701172,0.0,-0.023255662703064117
2012-10,1332,145.61109924316406,0.0,0.04166658025016545
2012-11,1332,121.48125457763672,0.0,-0.16571432254097318
2012-12,1332,148.10728454589844,0.0,0.2191780950965192
2013-01,1332,151.43556213378906,0.0,0.022472072174540392
2013-02,1332,159.75621032714844,0.0,0.05494514020430885
2013-03,1332,149.7714385986328,0.0,-0.06250005372604184
2013-04,1332,157.26002502441406,0.0,0.0500000967864751
2013-05,1332,163.91648864746094,0.0,0.042327753807831936
2013-06,1332,162.2523956298828,0.0,-0.010152078240018514
2013-07,1332,165.58062744140625,0.0,0.020512682100026103
2013-08,1332,167.24476623535156,0.0,0.010050323033920172
2013-09,1332,175.5654296875,0.0,0.04975141309019726
2013-10,1332,166.41270446777344,0.0,-0.052132844353344976
2013-11,1332,187.2143096923828,0.0,0.12500010315400956
2013-12,1332,198.8631591796875,0.0,0.06222200379044329
2014-01,1332,175.5654296875,0.0,-0.117154577993686
2014-02,1332,188.0463409423828,0.0,0.07108979983757835
2014-03,1332,180.55780029296875,0.0,-0.03982284692106053
2014-04,1332,195.53494262695312,0.0,0.08294929551469288
2014-05,1332,267.0924377441406,0.0,0.36595758362077935
2014-06,1332,260.43585205078125,0.0,-0.02492240420425529
2014-07,1332,248.78697204589844,0.0,-0.04472840399336209
2014-08,1332,251.2831573486328,0.0,0.01003342450855449
2014-09,1332,240.46640014648438,0.0,-0.04304608918591846
2014-10,1332,272.084716796875,0.0,0.13148746199522998
2014-11,1332,344.47430419921875,0.0,0.266055323704147
2014-12,1332,313.68792724609375,0.0,-0.08937205642868618
2015-01,1332,340.3140563964844,0.0,0.08488094962450354
2015-02,1332,332.8254089355469,0.0,-0.022005107694443304
2015-03,1332,303.7031555175781,3.0,-0.07848635565870343
