industry_code,industry,employment_type_code,employment_type,time_code,time,total
4,非農林業,9,その他,2014000103,2014年1～3月期,84
4,非農林業,9,その他,2014000406,2014年4～6月期,82
4,非農林業,9,その他,2014000709,2014年7～9月期,85
4,非農林業,9,その他,2014001012,2014年10～12月期,80
4,非農林業,9,その他,2015000103,2015年1～3月期,83
4,非農林業,9,その他,2015000406,2015年4～6月期,83
4,非農林業,9,その他,2015000709,2015年7～9月期,81
4,非農林業,9,その他,2015001012,2015年10～12月期,72
4,非農林業,9,その他,2016000103,2016年1～3月期,73
4,非農林業,9,その他,2016000406,2016年4～6月期,74
4,非農林業,9,その他,2016000709,2016年7～9月期,85
4,非農林業,9,その他,2016001012,2016年10～12月期,77
4,非農林業,9,その他,2017000103,2017年1～3月期,73
4,非農林業,9,その他,2017000406,2017年4～6月期,72
4,非農林業,9,その他,2017000709,2017年7～9月期,74
4,非農林業,9,その他,2017001012,2017年10～12月期,77
4,非農林業,9,その他,2018000103,2018年1～3月期,76
4,非農林業,9,その他,2018000406,2018年4～6月期,76
4,非農林業,9,その他,2018000709,2018年7～9月期,74
4,非農林業,9,その他,2018001012,2018年10～12月期,81
4,非農林業,9,その他,2019000103,2019年1～3月期,81
4,非農林業,9,その他,2019000406,2019年4～6月期,79
4,非農林業,9,その他,2019000709,2019年7～9月期,77
4,非農林業,9,その他,2019001012,2019年10～12月期,89
4,非農林業,9,その他,2020000103,2020年1～3月期,81
4,非農林業,9,その他,2020000406,2020年4～6月期,83
4,非農林業,9,その他,2020000709,2020年7～9月期,78
4,非農林業,9,その他,2020001012,2020年10～12月期,78
4,非農林業,9,その他,2021000103,2021年1～3月期,80
4,非農林業,9,その他,2021000406,2021年4～6月期,80
4,非農林業,9,その他,2021000709,2021年7～9月期,74
4,非農林業,9,その他,2021001012,2021年10～12月期,77
4,非農林業,9,その他,2022000103,2022年1～3月期,81
4,非農林業,9,その他,2022000406,2022年4～6月期,78
4,非農林業,9,その他,2022000709,2022年7～9月期,78
4,非農林業,9,その他,2022001012,2022年10～12月期,80
4,非農林業,9,その他,2023000103,2023年1～3月期,80
4,非農林業,9,その他,2023000406,2023年4～6月期,81
4,非農林業,9,その他,2023000709,2023年7～9月期,76
4,非農林業,9,その他,2023001012,2023年10～12月期,83
4,非農林業,9,その他,2024000103,2024年1～3月期,87
4,非農林業,9,その他,2024000406,2024年4～6月期,76
4,非農林業,9,その他,2024000709,2024年7～9月期,76
4,非農林業,9,その他,2024001012,2024年10～12月期,80
4,非農林業,9,その他,2025000103,2025年1～3月期,82
