MONTH,top_25p_compare_past_1_months,top_100p_compare_past_1_months,top_25p_compare_past_2_months,top_100p_compare_past_2_months,top_25p_compare_past_3_months,top_100p_compare_past_3_months,top_25p_compare_past_4_months,top_100p_compare_past_4_months,top_25p_compare_past_5_months,top_100p_compare_past_5_months,top_25p_compare_past_6_months,top_100p_compare_past_6_months,top_25p_compare_past_7_months,top_100p_compare_past_7_months,top_25p_compare_past_8_months,top_100p_compare_past_8_months,top_25p_compare_past_9_months,top_100p_compare_past_9_months,top_25p_compare_past_10_months,top_100p_compare_past_10_months,top_25p_compare_past_11_months,top_100p_compare_past_11_months,top_25p_compare_past_12_months,top_100p_compare_past_12_months
2020-12,0.009053799508497159,0.009053799508497159,0.003201960424084164,0.009053799508497159,0.003947199916202924,0.009053799508497159,0.0006766657703711088,0.009053799508497159,0.005425109851989701,0.009053799508497159,0.0051428461963161365,0.009053799508497159,0.009084828658957695,0.009053799508497159,0.010747371220017492,0.009053799508497159,0.011831646752055293,0.009053799508497159,0.005368985701560484,0.009053799508497159,0.008792759118714497,0.009053799508497159,0.014605553762281629,0.009053799508497159
2021-01,0.008457852107494505,0.008457852107494505,0.010762169114580557,0.008457852107494505,0.01271590563563069,0.008457852107494505,-0.0004029995204061698,0.008457852107494505,0.00018626329978115204,0.008457852107494505,0.011800056265648073,0.008457852107494505,0.003628696214994143,0.008457852107494505,0.001115540276722721,0.008457852107494505,0.009400009389530766,0.008457852107494505,0.018631818530072647,0.008457852107494505,0.024413834288491764,0.008457852107494505,0.02133066016559082,0.008457852107494505
2021-02,0.050907931693549714,0.050907931693549714,0.08415057311647947,0.050907931693549714,0.10072535509188221,0.050907931693549714,0.06822400261240391,0.050907931693549714,0.05720323010597035,0.050907931693549714,0.07089030485205304,0.050907931693549714,0.08531255430531758,0.050907931693549714,0.0921393704856101,0.050907931693549714,0.09695375388317536,0.050907931693549714,0.10144638395811924,0.050907931693549714,0.102323910255733,0.050907931693549714,0.09376396511150366,0.050907931693549714
2021-03,0.04445405059685267,0.04445405059685267,0.019238829219107634,0.04445405059685267,0.01813517865929761,0.04445405059685267,0.021660861241717733,0.04445405059685267,0.01965095440061503,0.04445405059685267,0.018467383292223968,0.04445405059685267,0.018937306659127597,0.04445405059685267,0.018937306659127597,0.04445405059685267,0.01936017620133838,0.04445405059685267,0.020225895926234635,0.04445405059685267,0.020040124677387312,0.04445405059685267,0.020535626102024397,0.04445405059685267
2021-04,-0.02394337922943482,-0.02394337922943482,-0.021793136689635513,-0.02394337922943482,-0.02399490725328563,-0.02394337922943482,-0.023994907253285628,-0.02394337922943482,-0.023394128146197547,-0.02394337922943482,-0.024525000293463883,-0.02394337922943482,-0.023153051682871663,-0.02394337922943482,-0.023019406767357618,-0.02394337922943482,-0.023019406767357618,-0.02394337922943482,-0.023019406767357618,-0.02394337922943482,-0.023019406767357618,-0.02394337922943482,-0.023019406767357618,-0.02394337922943482
2021-05,0.005609868096973381,0.005609868096973381,0.010184473656925035,0.005609868096973381,0.03506288967256144,0.005609868096973381,0.04436095053708748,0.005609868096973381,0.05425154631295476,0.005609868096973381,0.05036410075877192,0.005609868096973381,0.055720451789869216,0.005609868096973381,0.05979921083427976,0.005609868096973381,0.0580258115673012,0.005609868096973381,0.0580258115673012,0.005609868096973381,0.058025811567301216,0.005609868096973381,0.058025811567301216,0.005609868096973381
2021-06,0.02824037628993859,0.02824037628993859,0.032815337270956556,0.02824037628993859,0.026907119052622004,0.02824037628993859,0.023375708753410114,0.02824037628993859,0.027041922337745466,0.02824037628993859,0.0310258401265465,0.02824037628993859,0.04096330366437119,0.02824037628993859,0.04439291969507716,0.02824037628993859,0.04476570257668657,0.02824037628993859,0.04394136955536499,0.02824037628993859,0.040402983380922304,0.02824037628993859,0.035908045374848534,0.02824037628993859
2021-07,-0.034170504428293835,-0.034170504428293835,-0.03849824095327709,-0.034170504428293835,-0.04304723534024171,-0.034170504428293835,-0.0188253955650532,-0.034170504428293835,-0.019396740172588266,-0.034170504428293835,-0.017697340730946136,-0.034170504428293835,-0.025616299999271272,-0.034170504428293835,-0.03175792451392799,-0.034170504428293835,-0.030383188385979875,-0.034170504428293835,-0.033136851463224766,-0.034170504428293835,-0.03844747957487653,-0.034170504428293835,-0.04244440277261113,-0.034170504428293835
2021-08,0.017583183327248588,0.017583183327248588,0.03841179979731409,0.017583183327248588,0.03243620281800228,0.017583183327248588,0.026372172086438054,0.017583183327248588,0.033716265609121714,0.017583183327248588,0.03705773676326691,0.017583183327248588,0.029132119485353675,0.017583183327248588,0.04269752428985849,0.017583183327248588,0.0479909277756401,0.017583183327248588,0.042251728212262425,0.017583183327248588,0.04119284313764267,0.017583183327248588,0.037431706248716536,0.017583183327248588
2021-09,0.051321968783277036,0.051321968783277036,0.040620928009435196,0.051321968783277036,0.04152261846716536,0.051321968783277036,0.04481948016202707,0.051321968783277036,0.04436724662812776,0.051321968783277036,0.040811079686230926,0.051321968783277036,0.03989436348223298,0.051321968783277036,0.043377692784603676,0.051321968783277036,0.05196876424962154,0.051321968783277036,0.052253574924105727,0.051321968783277036,0.052041787093860384,0.051321968783277036,0.05813373131102305,0.051321968783277036
2021-10,-0.03255484580454669,-0.03255484580454669,-0.045859364826650595,-0.03255484580454669,-0.04625622709187836,-0.03255484580454669,-0.044993146061178484,-0.03255484580454669,-0.04421057488689548,-0.03255484580454669,-0.03229059813698512,-0.03255484580454669,-0.03854777697564038,-0.03255484580454669,-0.03349308119449453,-0.03255484580454669,-0.032409135040417564,-0.03255484580454669,-0.032297806439322965,-0.03255484580454669,-0.03276803987828187,-0.03255484580454669,-0.03480068124960334,-0.03255484580454669
2021-11,-0.05824744960277566,-0.05824744960277566,-0.0524880113932867,-0.05824744960277566,-0.04836843699614114,-0.05824744960277566,-0.03807374747172199,-0.05824744960277566,-0.03415610734222824,-0.05824744960277566,-0.03779122087987062,-0.05824744960277566,-0.029788396578319387,-0.05824744960277566,-0.03328747719387326,-0.05824744960277566,-0.028330626398537388,-0.05824744960277566,-0.02797973725558659,-0.05824744960277566,-0.03363099735634494,-0.05824744960277566,-0.028067036392458094,-0.05824744960277566
2021-12,-0.0007966426643439997,-0.0007966426643439997,0.007135922185939338,-0.0007966426643439997,0.008798468386285205,-0.0007966426643439997,0.007335199320172095,-0.0007966426643439997,0.008773663442603656,-0.0007966426643439997,0.01263493999294899,-0.0007966426643439997,0.008672275553326413,-0.0007966426643439997,-0.002057190641061495,-0.0007966426643439997,0.0020834952260852984,-0.0007966426643439997,0.003928233874376975,-0.0007966426643439997,0.0070597301985869925,-0.0007966426643439997,0.002105275737201831,-0.0007966426643439997
2022-01,-0.06185977355640428,-0.06185977355640428,-0.06876885170114591,-0.06185977355640428,-0.05579759273486905,-0.06185977355640428,-0.049382404783790065,-0.06185977355640428,-0.05498373925295099,-0.06185977355640428,-0.05187682380937442,-0.06185977355640428,-0.05008558769864955,-0.06185977355640428,-0.048183770015139335,-0.06185977355640428,-0.05138728459533328,-0.06185977355640428,-0.049127267521793125,-0.06185977355640428,-0.04832435672789386,-0.06185977355640428,-0.0502916318046851,-0.06185977355640428
2022-02,0.029750369516427573,0.029750369516427573,0.039699977204095876,0.029750369516427573,0.04330482661478523,0.029750369516427573,0.04702307263967592,0.029750369516427573,0.04761261946266245,0.029750369516427573,0.04377773043561836,0.029750369516427573,0.0487255252328515,0.029750369516427573,0.04633755968332399,0.029750369516427573,0.04414637394276809,0.029750369516427573,0.04403319510308556,0.029750369516427573,0.054501456592010764,0.029750369516427573,0.05686470779059425,0.029750369516427573
2022-03,0.01529249790582192,0.01529249790582192,0.034001479282716726,0.01529249790582192,0.026519195607026813,0.01529249790582192,0.023827104384035624,0.01529249790582192,0.026189952644660248,0.01529249790582192,0.029846508144613204,0.01529249790582192,0.03149956869818967,0.01529249790582192,0.028695059999815267,0.01529249790582192,0.028412214456941667,0.01529249790582192,0.02828563946917543,0.01529249790582192,0.02456791696572213,0.01529249790582192,0.02424958587075957,0.01529249790582192
2022-04,-0.020004387041553773,-0.020004387041553773,0.00025735846904369024,-0.020004387041553773,-0.0014685784450142424,-0.020004387041553773,-0.007157701717971796,-0.020004387041553773,0.007533316203519446,-0.020004387041553773,0.0005325560742013959,-0.020004387041553773,0.0026669445193287815,-0.020004387041553773,1.9494749401419067e-06,-0.020004387041553773,1.9494749401419067e-06,-0.020004387041553773,-0.00012450908286087688,-0.020004387041553773,-0.009802743230082747,-0.020004387041553773,-0.010677338423691434,-0.020004387041553773
2022-05,0.0036592236923720907,0.0036592236923720907,0.020840201658481886,0.0036592236923720907,0.03186530839035963,0.0036592236923720907,0.03066185737083065,0.0036592236923720907,0.022734615976741545,0.0036592236923720907,0.02386171473340066,0.0036592236923720907,0.023180197765420445,0.0036592236923720907,0.02934028172219052,0.0036592236923720907,0.02890465254021839,0.0036592236923720907,0.02890465254021839,0.0036592236923720907,0.026932428749219268,0.0036592236923720907,0.027651892079671374,0.0036592236923720907
2022-06,0.011161742709664147,0.011161742709664147,0.003115094634788446,0.011161742709664147,0.007981518004572603,0.011161742709664147,0.011162978557240157,0.011161742709664147,0.006554893348417474,0.011161742709664147,0.006754469119773012,0.011161742709664147,0.012665785562448132,0.011161742709664147,0.013764080108600342,0.011161742709664147,0.012926847155452252,0.011161742709664147,0.00931049274630574,0.011161742709664147,0.009660320549653649,0.011161742709664147,0.009725064152274483,0.011161742709664147
2022-07,0.03709651455354858,0.03709651455354858,0.05124794371478218,0.03709651455354858,0.02874196191955347,0.03709651455354858,0.03879890330717089,0.03709651455354858,0.040197901365961006,0.03709651455354858,0.035752179652499556,0.03709651455354858,0.03410940797416969,0.03709651455354858,0.03267314332479592,0.03709651455354858,0.025010789278128158,0.03709651455354858,0.02076445516762456,0.03709651455354858,0.02109179766276004,0.03709651455354858,0.021073955301438404,0.03709651455354858
2022-08,0.018756018968767926,0.018756018968767926,0.03575380081789088,0.018756018968767926,0.04294018858159003,0.018756018968767926,0.04043309916207172,0.018756018968767926,0.03814968715174295,0.018756018968767926,0.04654054286479859,0.018756018968767926,0.035784538925102485,0.018756018968767926,0.040834705101957997,0.018756018968767926,0.040929235192304646,0.018756018968767926,0.043357873455094224,0.018756018968767926,0.040364166308812954,0.018756018968767926,0.0437772911475697,0.018756018968767926
2022-09,-0.011417730323833856,-0.011417730323833856,0.013001518743922325,-0.011417730323833856,-0.0035779048083612666,-0.011417730323833856,0.0062661589310657835,-0.011417730323833856,-0.001963613651728308,-0.011417730323833856,0.0004252564711847203,-0.011417730323833856,-0.0010822643917890156,-0.011417730323833856,-0.004515622056652836,-0.011417730323833856,0.0011095173578537882,-0.011417730323833856,-0.000679741086453519,-0.011417730323833856,-0.0005502808063127347,-0.011417730323833856,-0.004824702882442783,-0.011417730323833856
2022-10,0.027966917486891167,0.027966917486891167,0.020918908669430275,0.027966917486891167,0.026624969251591045,0.027966917486891167,0.0321489349788177,0.027966917486891167,0.031408631567584944,0.027966917486891167,0.03052695277227583,0.027966917486891167,0.03320926303749139,0.027966917486891167,0.033891710922502594,0.027966917486891167,0.030768283037979655,0.027966917486891167,0.02701027357232098,0.027966917486891167,0.02500974303101773,0.027966917486891167,0.022533641795641886,0.027966917486891167
2022-11,0.023889089475859424,0.023889089475859424,0.02689050362015978,0.023889089475859424,0.02071100691750019,0.023889089475859424,0.028829301064676953,0.023889089475859424,0.03128373901929073,0.023889089475859424,0.029128673873161766,0.023889089475859424,0.04748823644326571,0.023889089475859424,0.04665501636449998,0.023889089475859424,0.041519658266021955,0.023889089475859424,0.042070564532122316,0.023889089475859424,0.0403705644486203,0.023889089475859424,0.04231145687854708,0.023889089475859424
2022-12,-0.015344955142206032,-0.015344955142206032,0.0012469130109472159,-0.015344955142206032,0.002235543599729107,-0.015344955142206032,0.008938866364251645,-0.015344955142206032,0.0043390655134729825,-0.015344955142206032,0.0053184495183699835,-0.015344955142206032,0.003279585473243274,-0.015344955142206032,0.0038521059765913098,-0.015344955142206032,-0.005929738123819165,-0.015344955142206032,-0.0009678425457980483,-0.015344955142206032,-0.004078509910516837,-0.015344955142206032,-0.005288195134144516,-0.015344955142206032
2023-01,0.017812970888412917,0.017812970888412917,0.03239523178309264,0.017812970888412917,0.036985787006254406,0.017812970888412917,0.03505867511047829,0.017812970888412917,0.030524117044783274,0.017812970888412917,0.029591142298551806,0.017812970888412917,0.0309091456596233,0.017812970888412917,0.03419844391688649,0.017812970888412917,0.037596361195637924,0.017812970888412917,0.03298325803099333,0.017812970888412917,0.034083582158987095,0.017812970888412917,0.028748414642566656,0.017812970888412917
2023-02,0.00269857438369488,0.00269857438369488,0.00812898514332313,0.00269857438369488,0.013519791660580061,0.00269857438369488,0.008869727372990445,0.00269857438369488,0.006645217838004209,0.00269857438369488,0.001619212657190705,0.00269857438369488,0.005257353135566961,0.00269857438369488,0.005338450006446314,0.00269857438369488,0.0028285767816280593,0.00269857438369488,0.0019747867063633993,0.00269857438369488,0.0006407788485048678,0.00269857438369488,-0.0007589630751751093,0.00269857438369488
2023-03,0.016966570469189368,0.016966570469189368,0.017627071912777743,0.016966570469189368,0.018126051040691916,0.016966570469189368,0.022352816968853502,0.016966570469189368,0.014472983642835578,0.016966570469189368,0.011667502254829758,0.016966570469189368,0.013293452856593614,0.016966570469189368,0.006947908450611564,0.016966570469189368,0.014102312345650608,0.016966570469189368,0.012218108492407752,0.016966570469189368,0.013383391074768733,0.016966570469189368,0.010574783753127261,0.016966570469189368
2023-04,0.044557155381643246,0.044557155381643246,0.056357852432995986,0.044557155381643246,0.040397758326184086,0.044557155381643246,0.046515849018001945,0.044557155381643246,0.03708488723856493,0.044557155381643246,0.03606324473456227,0.044557155381643246,0.03866610764195574,0.044557155381643246,0.03971053315473721,0.044557155381643246,0.03900292753063619,0.044557155381643246,0.03714475952155572,0.044557155381643246,0.03581380075423139,0.044557155381643246,0.035273760622332444,0.044557155381643246
2023-05,-0.007372827791503345,-0.007372827791503345,-0.013588152633497653,-0.007372827791503345,-0.016062075241598084,-0.007372827791503345,-0.010176764125385502,-0.007372827791503345,-0.009640086540687624,-0.007372827791503345,-0.009227973758169198,-0.007372827791503345,-0.016224988243152008,-0.007372827791503345,-0.016672571115096235,-0.007372827791503345,-0.014550108716663557,-0.007372827791503345,-0.014858483503823683,-0.007372827791503345,-0.017184621327872573,-0.007372827791503345,-0.01062237757813934,-0.007372827791503345
2023-06,0.04335392066565398,0.04335392066565398,0.051573495725453763,0.04335392066565398,0.04114711755203124,0.04335392066565398,0.04081622116113513,0.04335392066565398,0.04444731880209253,0.04335392066565398,0.04234443524711791,0.04335392066565398,0.037760056594840816,0.04335392066565398,0.042395098184846686,0.04335392066565398,0.042131681971858057,0.04335392066565398,0.046636673311261576,0.04335392066565398,0.04626797716646083,0.04335392066565398,0.04213354632011866,0.04335392066565398
2023-07,0.01346780149749079,0.01346780149749079,0.012515884235693883,0.01346780149749079,0.015479874257690143,0.01346780149749079,0.01389133311628783,0.01346780149749079,0.012335829357210556,0.01346780149749079,0.016212319854564762,0.01346780149749079,0.015659244598629902,0.01346780149749079,0.013366418821915386,0.01346780149749079,0.014523815526601536,0.01346780149749079,0.015027460414617425,0.01346780149749079,0.014252620408340494,0.01346780149749079,0.01259293197457518,0.01346780149749079
2023-08,0.013740056084654971,0.013740056084654971,0.026064845106506265,0.013740056084654971,0.03681853803764415,0.013740056084654971,0.031905482463444046,0.013740056084654971,0.04151619343340439,0.013740056084654971,0.040014672683635066,0.013740056084654971,0.03878789809881715,0.013740056084654971,0.03764471946024554,0.013740056084654971,0.050126908819828966,0.013740056084654971,0.04330185588157119,0.013740056084654971,0.04450837747504324,0.013740056084654971,0.03869796708709113,0.013740056084654971
2023-09,-0.022967856080725116,-0.022967856080725116,-0.01834541630295241,-0.022967856080725116,-0.03014185478189607,-0.022967856080725116,-0.03177799005420702,-0.022967856080725116,-0.026014236953111218,-0.022967856080725116,-0.02506993905671096,-0.022967856080725116,-0.01879513547491065,-0.022967856080725116,-0.017746733247535756,-0.022967856080725116,-0.01763678673085218,-0.022967856080725116,-0.01848547306712114,-0.022967856080725116,-0.019150523388478124,-0.022967856080725116,-0.019150523388478124,-0.022967856080725116
2023-10,-0.028343231101512587,-0.028343231101512587,-0.026204084893854115,-0.028343231101512587,-0.024503970284004098,-0.028343231101512587,-0.0299468623512178,-0.028343231101512587,-0.02894322729198055,-0.028343231101512587,-0.027902842379941215,-0.028343231101512587,-0.02299005465767158,-0.028343231101512587,-0.022131953725034514,-0.028343231101512587,-0.012414991213325283,-0.028343231101512587,-0.010389680139487972,-0.028343231101512587,-0.010622590099624598,-0.028343231101512587,-0.015790804384201926,-0.028343231101512587
2023-11,0.02633418459771155,0.02633418459771155,0.03956823257407709,0.02633418459771155,0.027795593108350395,0.02633418459771155,0.04240273256287502,0.02633418459771155,0.04223368490973107,0.02633418459771155,0.03551501369495612,0.02633418459771155,0.03837083129661595,0.02633418459771155,0.03937171042437981,0.02633418459771155,0.035633166736459186,0.02633418459771155,0.02945323871271277,0.02633418459771155,0.02848106797198586,0.02633418459771155,0.033019964390372636,0.02633418459771155
2023-12,0.009909159893199298,0.009909159893199298,0.016194524247407277,0.009909159893199298,0.021332175492424676,0.009909159893199298,0.017077493442710433,0.009909159893199298,0.020439366773434057,0.009909159893199298,0.02530772100798375,0.009909159893199298,0.016931779269205645,0.009909159893199298,0.027386503026205898,0.009909159893199298,0.02402072036623638,0.009909159893199298,0.022910443629074535,0.009909159893199298,0.022642214886977076,0.009909159893199298,0.013730169672548073,0.009909159893199298
2024-01,0.02936740734438547,0.02936740734438547,0.03694284328358932,0.02936740734438547,0.027992036587881106,0.02936740734438547,0.028203301127055564,0.02936740734438547,0.035320200896580556,0.02936740734438547,0.03306677907031587,0.02936740734438547,0.03801572048475538,0.02936740734438547,0.0356566709082004,0.02936740734438547,0.03735391659119333,0.02936740734438547,0.03762738445571477,0.02936740734438547,0.028664572309053775,0.02936740734438547,0.03013022160794713,0.02936740734438547
2024-02,0.00881445716672245,0.00881445716672245,0.034607817647606814,0.00881445716672245,0.0230191374940903,0.00881445716672245,0.02026625854012159,0.00881445716672245,0.012188076014408546,0.00881445716672245,0.013393670624178466,0.00881445716672245,-0.0022772336840212663,0.00881445716672245,-0.0025707136161481547,0.00881445716672245,0.00018171426828635703,0.00881445716672245,0.00728879762855845,0.00881445716672245,0.011396313676308379,0.00881445716672245,0.005230229956397858,0.00881445716672245
2024-03,0.030337792922201998,0.030337792922201998,0.017418779445028357,0.030337792922201998,0.02267968805324963,0.030337792922201998,0.021718827246027445,0.030337792922201998,0.034100976553630376,0.030337792922201998,0.028278093090987385,0.030337792922201998,0.02817186847245674,0.030337792922201998,0.036728017423485144,0.030337792922201998,0.04230330899201941,0.030337792922201998,0.045542339598079025,0.030337792922201998,0.035084377830202004,0.030337792922201998,0.0315173556273631,0.030337792922201998
2024-04,-0.02714833967432022,-0.02714833967432022,-0.023959818651712837,-0.02714833967432022,-0.02147929483813041,-0.02714833967432022,-0.011575351836810572,-0.02714833967432022,-0.01622934668279911,-0.02714833967432022,-0.014469649915630958,-0.02714833967432022,-0.016115869440882266,-0.02714833967432022,-0.011542835138729522,-0.02714833967432022,-0.013614044284844206,-0.02714833967432022,-0.0125999172400715,-0.02714833967432022,-0.007851368677593194,-0.02714833967432022,-0.008475194429686042,-0.02714833967432022
